,Age,Annual_Premium,Vintage
2398,-2.0894436780309738,-2.1088724974562103,-2.122583614837878
1760,-2.1139202574682576,-2.108500509146947,-2.2193040262840187
1050,-2.1139202574682576,-2.1083369006858215,-2.124291740822744
3460,-2.339192107322954,-2.108331452384893,-2.101744035510566
1131,-2.0823015427077722,-2.1083151095397126,-2.1968200477853985
753,-2.0710404781642575,-2.1081464141685293,-2.0718821840003416
1079,-2.0751594205352744,-2.1081083672678345,-2.0999251225698297
4496,-2.0823015427077722,-2.1080649056681198,-2.1451094422523225
1670,-2.1557012195321574,-2.107929229604788,-2.175872680576817
1227,-2.1641641375892045,-2.1079129628778697,-2.1061366415095355
3815,-2.1265708834896353,-2.1078660589374314,-2.1267676745115223
4337,-2.0751594205352744,-2.1077199901730284,-2.1811086227985106
4657,-2.1730285420037605,-2.1076531149275644,-2.1202049836080628
2953,-2.0722332513491457,-2.107636900660588,-2.124291740822744
5678,-2.1200410638797687,-2.107593677701783,-2.073201843180258
5201,-2.1265708834896353,-2.1075342819634786,-2.1828825328262083
3526,-2.108208242346419,-2.107415614951093,-2.1061366415095355
4117,-2.0857723126783307,-2.107318647193714,-2.0814767548451103
5600,-2.0750465822331217,-2.107318647193714,-2.0771791295899495
976,-2.108208242346419,-2.107200281910031,-2.143670077555778
5048,-2.191961112166097,-2.107162655030721,-2.0734045979711544
370,-2.0714699221744732,-2.1070659773444254,-2.083450766891313
5443,-2.339192107322954,-2.1070659773444254,-2.1160759573920727
2824,-2.102904797196948,-2.107033776135938,-2.074632490131754
3751,-2.1258679774378892,-2.107006951224659,-2.2193040262840187
3849,-2.1730285420037605,-2.106953327117318,-2.22052662062612
5761,-2.1139202574682576,-2.1068997372973426,-2.073013362834014
5803,-2.0823015427077722,-2.1068087132927245,-2.090942099712458
5557,-2.1139202574682576,-2.106776610831818,-2.131890978700482
5950,-2.2233668074848323,-2.1066964086818762,-2.1949374808765656
2544,-2.1200410638797687,-2.1066696917753065,-2.097811013735053
2781,-2.13350993876291,-2.1066056061731517,-2.155585173447503
3838,-2.102904797196948,-2.106592412935691,-2.072839156894843
5587,-2.108208242346419,-2.1065255686019446,-2.0916873433253818
2858,-2.1476399647288504,-2.10646692341411,-2.1864732491538748
1584,-2.108208242346419,-2.1063976689527353,-2.1428233989997247
1588,-2.079478830948788,-2.1063923440865375,-2.0916873433253818
1692,-2.2020289340801282,-2.106365724898928,-2.16676130160124
5107,-2.191961112166097,-2.1063071928585666,-2.1987169178430443
2938,-2.1139202574682576,-2.1063071928585666,-2.0718734396568665
3432,-2.077060443553136,-2.106285918766692,-2.158706878528883
655,-2.0714699221744732,-2.106131845663394,-2.0718620802217584
1900,-2.0751594205352744,-2.1061265379409155,-2.087827182189014
2149,-2.140858452685774,-2.1060840885038763,-2.1091689263793745
2943,-2.0931936280054435,-2.1060363591169002,-2.073013362834014
1046,-2.089159139414817,-2.1060310575660663,-2.071864995004577
5513,-2.4010528166086624,-2.106020455492968,-2.0721443505078474
4875,-2.1265708834896353,-2.10601515497068,-2.0840331366520113
477,-2.113364963443682,-2.1059780609153576,-2.0735312752395307
3575,-2.073437450045076,-2.105962168606129,-2.215227023964519
5894,-2.13350993876291,-2.1058880452982303,-2.0775759067502806
5911,-2.1200410638797687,-2.105856298738753,-2.0775759067502806
888,-2.13350993876291,-2.105840430087567,-2.1821599654218327
2377,-2.102473005953386,-2.105808702043043,-2.144254252264889
3122,-2.0710523185687153,-2.105676634719649,-2.084274943482952
1277,-2.1265708834896353,-2.105666078591452,-2.1839424219999133
3581,-2.2346365276931826,-2.105634418435245,-2.149513286134579
2992,-2.089159139414817,-2.105629142942626,-2.144254252264889
1183,-2.073437450045076,-2.105623867792832,-2.2103985284484393
5772,-2.0931936280054435,-2.1053658054708366,-2.164155862434355
5727,-2.1641641375892045,-2.105302732025284,-2.197588597075163
1522,-2.085528378499407,-2.105302732025284,-2.0757347759156923
2852,-2.113364963443682,-2.105292224584711,-2.2164324615393136
4926,-2.102904797196948,-2.105292224584711,-2.1106360611965487
2412,-2.1265708834896353,-2.105265961983153,-2.113857149102256
3339,-2.1200410638797687,-2.1052082144321433,-2.16676130160124
4902,-2.1200410638797687,-2.1051767332547433,-2.082007839690138
2888,-2.108208242346419,-2.105171487591492,-2.1451094422523225
3326,-2.113364963443682,-2.105134777551542,-2.075871748882876
1864,-2.073437450045076,-2.105134777551542,-2.1864732491538748
5293,-2.140858452685774,-2.1050404574514205,-2.0799691570945376
806,-2.077060443553136,-2.1050195125157165,-2.1345383537448077
4826,-2.077060443553136,-2.1050142771389106,-2.072182242225394
4693,-2.1200410638797687,-2.1049671741767115,-2.0724021851950676
4705,-2.1077175080663837,-2.104920098986887,-2.073756750771465
4717,-2.0722332513491457,-2.104914870124623,-2.1326696118561115
4994,-2.296986535885323,-2.104904413428746,-2.1618857616722797
18,-2.13350993876291,-2.1048312549584276,-2.107133120400257
5756,-2.073437450045076,-2.1047216432572986,-2.084274943482952
2668,-2.13350993876291,-2.10467471310126,-2.0722413555399397
5556,-2.339192107322954,-2.1046580595679023,-2.103620071118482
3953,-2.13350993876291,-2.104622601056122,-2.078590042263918
2509,-2.0710523185687153,-2.104606974128669,-2.133207522402267
5114,-2.102904797196948,-2.104596557891232,-2.074250526124554
3673,-2.108208242346419,-2.1045444972764082,-2.154670365754062
682,-2.132723162051314,-2.104461271609268,-2.1828825328262083
3980,-2.0976316483219035,-2.104357362958223,-2.1353339907516995
2802,-2.0710523185687153,-2.104279521472825,-2.0719931633697266
4171,-2.1258679774378892,-2.1042380375578977,-2.1372428805359194
4649,-2.1139202574682576,-2.1041396012054525,-2.076428401940805
630,-2.0796517854979326,-2.1041137174743225,-2.0734045979711544
5131,-2.108208242346419,-2.1040516314920152,-2.124291740822744
3664,-2.1200410638797687,-2.1040257769047797,-2.1102082539411056
2238,-2.073437450045076,-2.1039999308890343,-2.107133120400257
4832,-2.077060443553136,-2.10394826457265,-2.078590042263918
4206,-2.0976316483219035,-2.1037986261469763,-2.0718990733183746
4645,-2.1258679774378892,-2.103798255280773,-2.0722413555399397
197,-2.191961112166097,-2.1037728555623056,-2.193826278040363
373,-2.0894436780309738,-2.1037677024737755,-2.1602891726630906
897,-2.0857723126783307,-2.103680152430303,-2.099037086594554
2860,-2.1265708834896353,-2.1036647127087145,-2.2225951626484237
2115,-2.071434191771389,-2.103628698691838,-2.1123297594154957
5405,-2.1194151825236576,-2.1035772792397838,-2.0986789587868673
5387,-2.2463065529977113,-2.1035515823715256,-2.0840331366520113
4174,-2.0825084208381712,-2.103510485211321,-2.1237943596647932
5297,-2.1200410638797687,-2.1034848106289923,-2.10323289846034
5266,-2.0976316483219035,-2.1034488806146916,-2.081789319638692
2541,-2.270846880486604,-2.1033668179547087,-2.1634966459201825
2796,-2.1139202574682576,-2.103305328561418,-2.0892060874511396
889,-2.077060443553136,-2.103269482549213,-2.1313588553956153
4922,-2.1139202574682576,-2.103254155667492,-2.10323289846034
5620,-2.1139202574682576,-2.103228536250115,-2.073013362834014
4487,-2.1194151825236576,-2.103218303103973,-2.175872680576817
2049,-2.296986535885323,-2.103172270918333,-2.176898393124671
1754,-2.1139202574682576,-2.103121156617749,-2.175872680576817
5837,-2.0825084208381712,-2.103105829013468,-2.0735312752395307
4551,-2.077060443553136,-2.1030700766036583,-2.1091689263793745
1271,-2.1200410638797687,-2.103059864715351,-2.140004561471401
5849,-2.102904797196948,-2.1030139281893208,-2.0981633306863516
1210,-2.1200410638797687,-2.102988644331039,-2.1280270705372244
5365,-2.108208242346419,-2.1029374290284553,-2.0892060874511396
433,-2.089159139414817,-2.1029170422809953,-2.086770476391684
2739,-2.1200410638797687,-2.1028966610195736,-2.0725335681046486
3285,-2.113364963443682,-2.102886472446067,-2.2184723870764307
5966,-2.0823015427077722,-2.102779575226056,-2.0773394076704195
5364,-2.13350993876291,-2.1027490609351043,-2.107133120400257
1207,-2.0735232612671703,-2.1026829889820524,-2.1183519010522263
3644,-2.0976316483219035,-2.102637280804422,-2.074250526124554
461,-2.073437450045076,-2.102551018908856,-2.127512314356138
1432,-2.1641641375892045,-2.1025307363923504,-2.1206849821018716
2592,-2.1557012195321574,-2.1025262255560664,-2.143670077555778
2919,-2.13350993876291,-2.102525666620429,-2.2123955326779834
2164,-2.3247243023123056,-2.102510459361837,-2.1183519010522263
2501,-2.1641641375892045,-2.1024800541022115,-2.1013684788669478
4841,-2.139980551999801,-2.102292827748916,-2.180391808682818
4626,-2.085528378499407,-2.1022877740916313,-2.07209368212641
4853,-2.077060443553136,-2.1022726151768856,-2.0793057732502644
2222,-2.1139202574682576,-2.1022473571765614,-2.1326696118561115
467,-2.354059001162933,-2.1021968668904174,-2.152520643581693
2091,-2.073437450045076,-2.102186772947481,-2.185739178820076
2264,-2.1265708834896353,-2.1021615440903085,-2.205284860880476
4985,-2.354059001162933,-2.102126238090638,-2.093685491723039
5840,-2.0772021904914224,-2.10208590894871,-2.127512314356138
1937,-2.0750465822331217,-2.1019902151810497,-2.131890978700482
277,-2.079478830948788,-2.101975116953512,-2.1372428805359194
5275,-2.0823015427077722,-2.1017741021124765,-2.2193040262840187
5005,-2.1265708834896353,-2.101608677847607,-2.1875502362887707
1032,-2.1265708834896353,-2.1015936577926935,-2.0921352408380267
4938,-2.140858452685774,-2.1015698690470073,-2.072772119444214
3618,-2.073437450045076,-2.101458616157495,-2.1821599654218327
407,-2.1139202574682576,-2.101395045274109,-2.0724781886696357
3402,-2.1258679774378892,-2.10137371817319,-2.1353339907516995
2901,-2.1476399647288504,-2.101328812296562,-2.090942099712458
5175,-2.1139202574682576,-2.1012540308839016,-2.073996501046305
3702,-2.077060443553136,-2.101234102202482,-2.180391808682818
2478,-2.102904797196948,-2.1011942612973717,-2.1987169178430443
2665,-2.1200410638797687,-2.1010748702407964,-2.072839156894843
5885,-2.139980551999801,-2.1010599602444175,-2.1839424219999133
4194,-2.0980097013296524,-2.101050021961279,-2.1700831426753266
3986,-2.102473005953386,-2.1010251822535926,-2.1968200477853985
3744,-2.102473005953386,-2.1010152487705307,-2.1618857616722797
1299,-2.1194151825236576,-2.10098049237972,-2.16676130160124
4952,-2.073437450045076,-2.1009573400222594,-2.0794951764089182
707,-2.0772021904914224,-2.100940791362306,-2.0973038546519183
3605,-2.1139202574682576,-2.100906070971779,-2.11561914722079
1158,-2.0980097013296524,-2.100891195947642,-2.155585173447503
1119,-2.108208242346419,-2.1008515443019222,-2.090211134379458
3695,-2.0750465822331217,-2.100846589389035,-2.083112838461413
625,-2.073437450045076,-2.100836680592173,-2.201408123568828
2432,-2.0710523185687153,-2.1008087279139174,-2.1112618648715467
3809,-2.102904797196948,-2.10078220672263,-2.1085600828350453
3678,-2.073437450045076,-2.10078220672263,-2.1516228763729535
680,-2.1139202574682576,-2.1007475631335106,-2.1625392121557914
1571,-2.140858452685774,-2.1007228279982018,-2.1625392121557914
4075,-2.3106557297926438,-2.100673383442575,-2.1178834951179892
1633,-2.0894436780309738,-2.100673383442575,-2.0733200743932665
3463,-2.0823015427077722,-2.1006338524838766,-2.1684150737766705
2144,-2.296986535885323,-2.100579533244809,-2.138055526325922
5025,-2.0710523185687153,-2.1004808772786197,-2.0809599462051755
1735,-2.0976316483219035,-2.1004582393488453,-2.094008745501406
3925,-2.102473005953386,-2.1004562347158577,-2.0754093757976753
2185,-2.191961112166097,-2.100446380090726,-2.104579510439657
2551,-2.0710404781642575,-2.100446380090726,-2.079035471498517
2153,-2.0750465822331217,-2.100426674954936,-2.22052662062612
4868,-2.0710404781642575,-2.1003675924619243,-2.1372428805359194
1260,-2.085528378499407,-2.1002299253129673,-2.217258372032906
3654,-2.077060443553136,-2.1001660997948433,-2.085494155770504
4250,-2.0772021904914224,-2.100097429421532,-2.080256362689755
5816,-2.0825084208381712,-2.1000729205741875,-2.1313588553956153
2106,-2.0894436780309738,-2.099891821504687,-2.1717655086760788
2656,-2.085528378499407,-2.099803888969677,-2.1065412331790982
4960,-2.3106557297926438,-2.099799007086122,-2.0726180168329202
1725,-2.1200410638797687,-2.0997965749803287,-2.0784122882244267
3387,-2.0751594205352744,-2.099779482980062,-2.0793057732502644
3782,-2.085528378499407,-2.0997697229843064,-2.1339946568732246
5789,-2.0980097013296524,-2.0997355737986334,-2.073201843180258
2874,-2.13350993876291,-2.0997258199742097,-2.0757347759156923
1357,-2.0722332513491457,-2.0996916923887516,-2.1250193910046304
2087,-2.0976316483219035,-2.099662453544238,-2.084877411152889
1938,-2.089159139414817,-2.099662453544238,-2.1305887223476825
5896,-2.0722332513491457,-2.099662453544238,-2.0986789587868673
601,-2.1265708834896353,-2.099540757882683,-2.0719931633697266
5641,-2.2346365276931826,-2.0994338429578496,-2.1776036970602677
2499,-2.1641641375892045,-2.099428987131396,-2.1008274388086017
60,-2.132723162051314,-2.099419276507132,-2.104186530766584
1216,-2.1200410638797687,-2.0994095672543027,-2.1811086227985106
1291,-2.1139202574682576,-2.0992883173079866,-2.0814767548451103
5577,-2.079478830948788,-2.0992495625823073,-2.1237943596647932
1728,-2.108208242346419,-2.0992447197845143,-2.0722850765757324
3029,-2.1200410638797687,-2.099220510938131,-2.086770476391684
892,-2.1476399647288504,-2.09921082979968,-2.0733200743932665
2319,-2.0931936280054435,-2.0991721189597703,-2.099037086594554
3551,-2.2233668074848323,-2.099068705823311,-2.0981633306863516
4230,-2.0722332513491457,-2.099051289013773,-2.0892060874511396
833,-2.1077175080663837,-2.0990319761081464,-2.0885094956731516
4313,-2.191961112166097,-2.098949957459065,-2.0755405218688514
129,-2.085528378499407,-2.0989017574805002,-2.076428401940805
2321,-2.079478830948788,-2.0987141051636753,-2.0865053894605223
5461,-2.1200410638797687,-2.098683656765604,-2.1326696118561115
4375,-2.079478830948788,-2.098646869993172,-2.0828826742252398
1763,-2.102904797196948,-2.098589293332588,-2.1968200477853985
4404,-2.089159139414817,-2.0985078109108217,-2.205284860880476
1440,-2.1200410638797687,-2.09844078213949,-2.07679662801785
4692,-2.089159139414817,-2.0984359969416326,-2.1280270705372244
4155,-2.1258679774378892,-2.0984168595783723,-2.1255225646987332
4347,-2.1139202574682576,-2.09828782586112,-2.1717655086760788
3650,-2.077060443553136,-2.098268731011953,-2.133207522402267
307,-2.0857723126783307,-2.098244870164595,-2.1004576911449098
2988,-2.339192107322954,-2.0981352206664434,-2.1149594114499672
1058,-2.102473005953386,-2.0981209319292153,-2.087430052675333
2014,-2.073437450045076,-2.0980352643060405,-2.140004561471401
1693,-2.191961112166097,-2.0980352643060405,-2.0775759067502806
5956,-2.140858452685774,-2.0980209971688017,-2.07209368212641
4908,-2.191961112166097,-2.0979734623298425,-2.217258372032906
2562,-2.2346365276931826,-2.0979734623298425,-2.074632490131754
2209,-2.1258679774378892,-2.0979164657800977,-2.1326696118561115
4896,-2.2346365276931826,-2.0978263222136286,-2.119037096655995
5074,-2.2346365276931826,-2.0978215812436103,-2.071913647207345
5528,-2.339192107322954,-2.097769453205296,-2.1326696118561115
906,-2.077060443553136,-2.0977647163499133,-2.0973038546519183
3817,-2.2346365276931826,-2.097655863302214,-2.076951080210761
1797,-2.3247243023123056,-2.0976274966832404,-2.072839156894843
4507,-2.0894436780309738,-2.097599142406957,-2.138055526325922
1274,-2.0894436780309738,-2.0975802464131688,-2.1471588293820334
114,-2.0894436780309738,-2.0975660780178815,-2.1112618648715467
5691,-2.212497554757923,-2.0975519127080284,-2.0722850765757324
2704,-2.113364963443682,-2.097410429323623,-2.1602891726630906
112,-2.0857723126783307,-2.097386163698908,-2.0771791295899495
3210,-2.191961112166097,-2.097302167697701,-2.0724781886696357
5878,-2.0894436780309738,-2.0972927622143205,-2.1065412331790982
5427,-2.079478830948788,-2.0972504545115322,-2.1287802069423654
2386,-2.1200410638797687,-2.097194087440701,-2.1091689263793745
3982,-2.1730285420037605,-2.097137769740274,-2.205284860880476
1783,-2.073437450045076,-2.0970018724569774,-2.1602891726630906
1505,-2.077060443553136,-2.096903644076522,-2.084274943482952
5882,-2.0710523185687153,-2.0968662635119086,-2.075223569782948
2295,-2.0980097013296524,-2.096819568662803,-2.0725335681046486
551,-2.469290208918374,-2.096819568662803,-2.149513286134579
725,-2.1822942578411313,-2.0967682439279853,-2.1339946568732246
4069,-2.0750465822331217,-2.096735604333019,-2.083112838461413
2669,-2.0976316483219035,-2.096628478232547,-2.1250193910046304
1446,-2.0823015427077722,-2.0965447669267805,-2.124291740822744
4630,-2.1200410638797687,-2.0965215335001917,-2.117206787175811
3421,-2.1258679774378892,-2.09648437784585,-2.1345383537448077
3320,-2.0735232612671703,-2.096437964134661,-2.1250193910046304
3420,-2.108208242346419,-2.096428685506626,-2.0986789587868673
695,-2.1139202574682576,-2.0964239844921435,-2.088792037912481
